EXP_GENE,RT_GENE,CORR
ABCC8,C18orf63-rt,0.912809871196
ACOT7,C18orf63-rt,0.912809871196
ANKS1B,C18orf63-rt,0.912809871196
ASCL2,C18orf63-rt,0.912809871196
C11orf87,C18orf63-rt,0.912809871196
CAMK2B,C18orf63-rt,0.912809871196
CELA3A,C18orf63-rt,0.912809871196
CHGA,C18orf63-rt,0.912809871196
CLEC4G,C18orf63-rt,0.912809871196
CLPS,C18orf63-rt,0.912809871196
CNGA3,C18orf63-rt,0.912809871196
COL28A1,C18orf63-rt,0.912809871196
CRH,C18orf63-rt,0.912809871196
CRYBA2,C18orf63-rt,0.912809871196
E2F6,C18orf63-rt,0.912809871196
ELF1,C18orf63-rt,0.912809871196
ERO1LB,C18orf63-rt,0.912809871196
FEV,C18orf63-rt,0.912809871196
FFAR2,C18orf63-rt,0.912809871196
FGF14,C18orf63-rt,0.912809871196
FOXA2,C18orf63-rt,0.912809871196
FSTL5,C18orf63-rt,0.912809871196
GAD2,C18orf63-rt,0.912809871196
GALR1,C18orf63-rt,0.912809871196
GCH1,C18orf63-rt,0.912809871196
GFRA3,C18orf63-rt,0.912809871196
GUCA2B,C18orf63-rt,0.912809871196
HEY1,C18orf63-rt,0.912809871196
HSBP1,C18orf63-rt,0.912809871196
INS,C18orf63-rt,0.912809871196
INSM1,C18orf63-rt,0.912809871196
IRF2BP2,C18orf63-rt,0.912809871196
IRF8,C18orf63-rt,0.912809871196
KCNH3,C18orf63-rt,0.912809871196
KCNJ6,C18orf63-rt,0.912809871196
KCNK16,C18orf63-rt,0.912809871196
KCNK17,C18orf63-rt,0.912809871196
KIF19,C18orf63-rt,0.912809871196
KIRREL2,C18orf63-rt,0.912809871196
KLHDC2,C18orf63-rt,0.912809871196
LBX2,C18orf63-rt,0.912809871196
LIG4,C18orf63-rt,0.912809871196
LINC00607,C18orf63-rt,0.912809871196
LMO3,C18orf63-rt,0.912809871196
MAFB,C18orf63-rt,0.912809871196
MECOM,C18orf63-rt,0.912809871196
MEIS1,C18orf63-rt,0.912809871196
MIR7-3HG,C18orf63-rt,0.912809871196
MLXIPL,C18orf63-rt,0.912809871196
MNX1,C18orf63-rt,0.912809871196
MORF4L1,C18orf63-rt,0.912809871196
