EXP_GENE,RT_GENE,CORR
ABCC8,ANKEF1-rt,0.922079208677
ACOT7,ANKEF1-rt,0.922079208677
C11orf87,ANKEF1-rt,0.922079208677
CAMK2B,ANKEF1-rt,0.922079208677
CELA3A,ANKEF1-rt,0.922079208677
CHGA,ANKEF1-rt,0.922079208677
CLEC4G,ANKEF1-rt,0.922079208677
CLPS,ANKEF1-rt,0.922079208677
CNGA3,ANKEF1-rt,0.922079208677
COL28A1,ANKEF1-rt,0.922079208677
CRH,ANKEF1-rt,0.922079208677
CRYBA2,ANKEF1-rt,0.922079208677
ERO1LB,ANKEF1-rt,0.922079208677
FEV,ANKEF1-rt,0.922079208677
FGF14,ANKEF1-rt,0.922079208677
FSTL5,ANKEF1-rt,0.922079208677
GAD2,ANKEF1-rt,0.922079208677
GALR1,ANKEF1-rt,0.922079208677
GFRA3,ANKEF1-rt,0.922079208677
GUCA2B,ANKEF1-rt,0.922079208677
INS,ANKEF1-rt,0.922079208677
INSM1,ANKEF1-rt,0.922079208677
KCNJ6,ANKEF1-rt,0.922079208677
KCNK16,ANKEF1-rt,0.922079208677
KCNK17,ANKEF1-rt,0.922079208677
KIRREL2,ANKEF1-rt,0.922079208677
LINC00607,ANKEF1-rt,0.922079208677
MIR7-3HG,ANKEF1-rt,0.922079208677
MSMB,ANKEF1-rt,0.922079208677
NDFIP1,ANKEF1-rt,0.922079208677
NEUROD1,ANKEF1-rt,0.922079208677
NKX2-2,ANKEF1-rt,0.922079208677
NPHS1,ANKEF1-rt,0.922079208677
PAX4,ANKEF1-rt,0.922079208677
PCSK1,ANKEF1-rt,0.922079208677
PDX1,ANKEF1-rt,0.922079208677
PTF1A,ANKEF1-rt,0.922079208677
RAB26,ANKEF1-rt,0.922079208677
SCGB1A1,ANKEF1-rt,0.922079208677
SCGN,ANKEF1-rt,0.922079208677
SCTR,ANKEF1-rt,0.922079208677
SDR9C7,ANKEF1-rt,0.922079208677
SLC4A4,ANKEF1-rt,0.922079208677
SV2B,ANKEF1-rt,0.922079208677
ABCC8,LINC01080-rt,0.959626435158
ACOT7,LINC01080-rt,0.959626435158
C11orf87,LINC01080-rt,0.959626435158
CAMK2B,LINC01080-rt,0.959626435158
CELA3A,LINC01080-rt,0.959626435158
