EXP_GENE,RT_GENE,CORR
ABTB1,GLRB-rt,0.93601770555
ADAM15,GLRB-rt,0.93601770555
AEBP1,GLRB-rt,0.93601770555
AFF3,GLRB-rt,0.93601770555
AHR,GLRB-rt,0.93601770555
AIP,GLRB-rt,0.93601770555
AK5,GLRB-rt,0.93601770555
BLVRA,GLRB-rt,0.93601770555
CAV1,GLRB-rt,0.93601770555
CD44,GLRB-rt,0.93601770555
CHD3,GLRB-rt,0.93601770555
COL12A1,GLRB-rt,0.93601770555
COL5A3,GLRB-rt,0.93601770555
COL6A2,GLRB-rt,0.93601770555
COL8A1,GLRB-rt,0.93601770555
CORO1C,GLRB-rt,0.93601770555
CPA4,GLRB-rt,0.93601770555
CRIM1,GLRB-rt,0.93601770555
CSPG4,GLRB-rt,0.93601770555
CXXC5,GLRB-rt,0.93601770555
DLX1,GLRB-rt,0.93601770555
DRAP1,GLRB-rt,0.93601770555
ECM1,GLRB-rt,0.93601770555
EDIL3,GLRB-rt,0.93601770555
ERCC6,GLRB-rt,0.93601770555
EVA1A,GLRB-rt,0.93601770555
F2RL2,GLRB-rt,0.93601770555
FBN1,GLRB-rt,0.93601770555
FN1,GLRB-rt,0.93601770555
FOSL1,GLRB-rt,0.93601770555
FOXC2,GLRB-rt,0.93601770555
FOXK1,GLRB-rt,0.93601770555
FOXP1,GLRB-rt,0.93601770555
FOXS1,GLRB-rt,0.93601770555
GPC1,GLRB-rt,0.93601770555
GREM1,GLRB-rt,0.93601770555
HCFC2,GLRB-rt,0.93601770555
HIF1A,GLRB-rt,0.93601770555
HMGA2,GLRB-rt,0.93601770555
HSF2BP,GLRB-rt,0.93601770555
IGFBP4,GLRB-rt,0.93601770555
IL15,GLRB-rt,0.93601770555
IL7R,GLRB-rt,0.93601770555
ITGA11,GLRB-rt,0.93601770555
ITGB7,GLRB-rt,0.93601770555
KCNMA1,GLRB-rt,0.93601770555
KLF2,GLRB-rt,0.93601770555
KLF9,GLRB-rt,0.93601770555
