EXP_GENE,RT_GENE,CORR
ADRA1B,KERA-rt,0.931005190325
ATP8B4,KERA-rt,0.931005190325
CCDC85A,KERA-rt,0.931005190325
CEBPD,KERA-rt,0.931005190325
CHRDL2,KERA-rt,0.931005190325
CILP,KERA-rt,0.931005190325
CLCA2,KERA-rt,0.931005190325
CMKLR1,KERA-rt,0.931005190325
COL15A1,KERA-rt,0.931005190325
COL8A2,KERA-rt,0.931005190325
COMP,KERA-rt,0.931005190325
CRISPLD2,KERA-rt,0.931005190325
CXCL14,KERA-rt,0.931005190325
DUOXA1,KERA-rt,0.931005190325
EGFLAM,KERA-rt,0.931005190325
ENDOD1,KERA-rt,0.931005190325
HGF,KERA-rt,0.931005190325
LAMA2,KERA-rt,0.931005190325
LRFN5,KERA-rt,0.931005190325
LTBR,KERA-rt,0.931005190325
MC1R,KERA-rt,0.931005190325
MFAP4,KERA-rt,0.931005190325
MMP23B,KERA-rt,0.931005190325
NFKBIZ,KERA-rt,0.931005190325
NLRP3,KERA-rt,0.931005190325
OGN,KERA-rt,0.931005190325
OSR1,KERA-rt,0.931005190325
PROK1,KERA-rt,0.931005190325
PTGES,KERA-rt,0.931005190325
PTPRR,KERA-rt,0.931005190325
REG4,KERA-rt,0.931005190325
RSPO2,KERA-rt,0.931005190325
S100A4,KERA-rt,0.931005190325
SERPINB13,KERA-rt,0.931005190325
SLC2A10,KERA-rt,0.931005190325
SLITRK6,KERA-rt,0.931005190325
SMCO3,KERA-rt,0.931005190325
SOCS3,KERA-rt,0.931005190325
SPRR3,KERA-rt,0.931005190325
SVEP1,KERA-rt,0.931005190325
TGFBR3,KERA-rt,0.931005190325
TNNT3,KERA-rt,0.931005190325
WFDC1,KERA-rt,0.931005190325
ZBED2,KERA-rt,0.931005190325
ADRA1B,TGFBR2-rt,0.948106191052
ATP8B4,TGFBR2-rt,0.948106191052
CCDC85A,TGFBR2-rt,0.948106191052
CEBPD,TGFBR2-rt,0.948106191052
CHRDL2,TGFBR2-rt,0.948106191052
CILP,TGFBR2-rt,0.948106191052
CLCA2,TGFBR2-rt,0.948106191052
CMKLR1,TGFBR2-rt,0.948106191052
COL15A1,TGFBR2-rt,0.948106191052
COL8A2,TGFBR2-rt,0.948106191052
COMP,TGFBR2-rt,0.948106191052
CRISPLD2,TGFBR2-rt,0.948106191052
CXCL14,TGFBR2-rt,0.948106191052
DUOXA1,TGFBR2-rt,0.948106191052
EGFLAM,TGFBR2-rt,0.948106191052
ENDOD1,TGFBR2-rt,0.948106191052
HGF,TGFBR2-rt,0.948106191052
LAMA2,TGFBR2-rt,0.948106191052
LRFN5,TGFBR2-rt,0.948106191052
LTBR,TGFBR2-rt,0.948106191052
MC1R,TGFBR2-rt,0.948106191052
MFAP4,TGFBR2-rt,0.948106191052
MMP23B,TGFBR2-rt,0.948106191052
NFKBIZ,TGFBR2-rt,0.948106191052
NLRP3,TGFBR2-rt,0.948106191052
OGN,TGFBR2-rt,0.948106191052
OSR1,TGFBR2-rt,0.948106191052
